arrival_time,chain_id,func_id,cpu_usg,cpu_limit,mem_usg,mem_limit,func_delay,platform_delay,tot_delay,deadline,chain_deadline,func_type,homedge
0,0,0,3.8,1.95,11.9,3900.0,0.184,0.037,0.221,0.46741873551229846,188.7208432173162,F1,9
0,0,1,0.1,3.95,5.800000000000001,7900.0,5.1,0.51,5.609999999999999,11.865244824542959,188.7208432173162,F4,9
0,0,2,5.2,1.95,8.9,3900.0,10.86,0.713,11.573,24.477090615763938,188.7208432173162,F8,9
0,0,3,1.0,3.95,4.9,7900.0,8.364,9.384,17.748,37.537319990372275,188.7208432173162,F5,9
0,0,4,4.1000000000000005,1.95,5.2,3900.0,22.067,0.699,22.766,48.150474808475046,188.7208432173162,F7,9
0,0,5,0.1,1.95,11.2,1900.0,30.327,0.984,31.311,66.22329424264967,188.7208432173162,F6,9
0,1,0,8.9,3.95,68.10000000000001,7900.0,0.967,0.071,1.038,2.1953875450758633,210.46956202850606,F9,49
0,1,1,0.3,0.45,10.8,400.0,3.167,3.006,6.173,13.055999340802797,210.46956202850606,F4,49
0,1,2,3.2,1.95,12.4,3900.0,12.273,0.61,12.883,27.247762758393396,210.46956202850606,F7,49
0,1,3,1.6,3.95,8.7,7900.0,8.882,9.902,18.784,39.728477501642594,210.46956202850606,F8,49
0,1,4,3.0,7.95,3.9,7900.0,11.787,12.807,24.594,52.01672570673968,210.46956202850606,F2,49
0,1,5,0.5,0.4,12.2,400.0,34.0,2.04,36.04,76.22520917585175,210.46956202850606,F0,49
0,2,0,5.800000000000001,3.95,68.0,7900.0,1.034,0.005,1.039,2.1975025619786335,225.9747509427172,F3,73
0,2,1,0.2,0.45,32.1,400.0,4.505,3.315,7.82,16.539432179665944,225.9747509427172,F7,73
0,2,2,4.2,3.95,18.1,7900.0,6.222,7.242,13.464,28.476587578903107,225.9747509427172,F2,73
0,2,3,31.6,0.45,20.1,400.0,18.458,1.134,19.592,41.43741115908122,225.9747509427172,F0,73
0,2,4,4.3999999999999995,1.95,7.199999999999999,3900.0,12.336,13.356,25.692,54.339014265981774,225.9747509427172,F8,73
0,2,5,2.1999999999999997,15.95,1.9,31900.0,19.108,20.128,39.236,82.98480319710652,225.9747509427172,F0,73
0,3,0,0.1,1.95,7.9,1900.0,0.632,0.466,1.098,2.3222885592420983,314.9577420760811,F1,55
0,3,1,34.9,3.95,11.3,7900.0,6.375,7.395,13.77,29.1237827511509,314.9577420760811,F0,55
0,3,2,0.1,1.95,13.2,1900.0,18.728,0.867,19.595,41.443756209789534,314.9577420760811,F5,55
0,3,3,4.1000000000000005,0.45,15.3,400.0,24.35,1.64,25.99,54.9692893030074,314.9577420760811,F0,55
0,3,4,0.6,1.95,6.2,7900.0,39.356,0.936,40.292,85.21826104643226,314.9577420760811,F4,55
0,3,5,4.0,1.95,11.6,1900.0,47.417,0.753,48.17,101.88036420645889,314.9577420760811,F4,55
0,4,0,6.6000000000000005,0.45,12.6,400.0,0.828,0.719,1.547,3.271931148586089,523.3588175736776,F8,44
0,4,1,0.1,3.95,39.900000000000006,7900.0,9.18,6.411,15.591,32.97522853109613,523.3588175736776,F8,44
0,4,2,3.5000000000000004,1.95,3.3000000000000003,5900.0,19.979,0.652,20.631,43.63491372105986,523.3588175736776,F4,44
0,4,3,2.8000000000000003,1.95,10.8,1900.0,57.553,0.596,58.148999999999994,122.98611787920652,523.3588175736776,F7,44
0,4,4,1.0,1.95,5.800000000000001,3900.0,64.231,1.331,65.562,138.66473817944484,523.3588175736776,F5,44
0,4,5,0.1,1.95,6.9,3900.0,84.048,1.921,85.96900000000001,181.8258881142841,523.3588175736776,F0,44
1,5,0,3.9,1.95,11.9,3900.0,0.173,0.046,0.2189999999999999,0.463188701706757,206.31989886527018,F1,54
1,5,1,0.3,3.95,55.2,7900.0,6.12,1.02,7.140000000000001,15.101220685781952,206.31989886527018,F8,54
1,5,2,5.1,1.95,14.499999999999998,3900.0,12.088,0.517,12.605,26.659788059423178,206.31989886527018,F1,54
1,5,3,12.1,3.95,8.7,7900.0,8.37,9.39,17.759999999999998,37.562700193205515,206.31989886527018,F4,54
1,5,4,0.4,1.95,13.900000000000002,1900.0,24.731,1.127,25.858,54.69010707184169,206.31989886527018,F2,54
1,5,5,1.9,1.95,10.4,1900.0,33.333,0.635,33.967999999999996,71.8428941533111,206.31989886527018,F2,54
1,6,0,14.7,0.45,12.6,400.0,0.561,0.467,1.028,2.1742373760481577,220.89448034226226,F5,9
1,6,1,3.4000000000000004,0.95,8.3,1900.0,7.391,0.722,8.113,17.159132132177724,220.89448034226226,F4,9
1,6,2,0.4,0.45,16.900000000000002,400.0,6.12,7.14,13.26,28.045124130737907,220.89448034226226,F4,9
1,6,3,0.1,1.95,3.3000000000000003,5900.0,17.394,1.013,18.406999999999996,38.93111612929808,220.89448034226226,F5,9
1,6,4,0.1,1.95,13.2,1900.0,26.288,2.665,28.953,61.236084385916634,220.89448034226226,F8,9
1,6,5,0.3,0.4,12.2,400.0,33.405,1.275,34.68,73.34878618808375,220.89448034226226,F4,9
1,7,0,9.4,3.95,68.4,7900.0,0.739,0.296,1.035,2.1890424943675515,287.7755448416736,F3,55
1,7,1,0.1,3.95,5.800000000000001,7900.0,7.956,0.816,8.772,18.55292827110354,287.7755448416736,F9,55
1,7,2,47.4,3.95,23.7,7900.0,6.514,7.534,14.048,29.711757450121123,287.7755448416736,F4,55
1,7,3,38.1,0.45,20.200000000000003,400.0,18.554,0.96,19.514,41.27243984066512,287.7755448416736,F3,55
1,7,4,0.7000000000000001,1.95,6.2,7900.0,35.765,0.865,36.63,77.47306914848639,287.7755448416736,F7,55
1,7,5,0.1,1.95,11.2,1900.0,54.13,1.934,56.064,118.57630763692987,287.7755448416736,F5,55
1,8,0,6.2,3.95,67.80000000000001,7900.0,0.807,0.23,1.037,2.1932725281730927,384.6221688195385,F3,81
1,8,1,4.0,1.95,11.6,3900.0,8.566,0.469,9.035,19.1091777165322,384.6221688195385,F2,81
1,8,2,54.3,3.95,11.9,7900.0,6.63,7.65,14.28,30.202441371563896,384.6221688195385,F4,81
1,8,3,4.5,1.95,3.3000000000000003,5900.0,19.624,0.549,20.173,42.66623597959093,384.6221688195385,F5,81
1,8,4,0.8,1.95,5.5,3900.0,63.645,1.229,64.87400000000001,137.2096065503387,384.6221688195385,F1,81
1,8,5,3.0,1.95,11.0,1900.0,71.888,0.566,72.45400000000001,153.2414346733397,384.6221688195385,F7,81
1,9,0,2.4,0.45,11.2,400.0,0.67,0.557,1.227,2.5951257396995033,437.1528436336514,F7,82
1,9,1,6.3,15.95,5.8999999999999995,31900.0,4.59,5.61,10.2,21.573172408259925,437.1528436336514,F8,82
1,9,2,14.4,1.95,30.8,3900.0,7.529,8.549,16.078,34.005241762745406,437.1528436336514,F9,82
1,9,3,3.1,1.95,5.1,3900.0,21.372,0.607,21.979,46.4859565059946,437.1528436336514,F9,82
1,9,4,0.2,1.95,6.9,3900.0,63.85,1.965,65.815,139.1998374558458,437.1528436336514,F0,82
1,9,5,0.6,0.4,13.5,400.0,90.325,1.066,91.391,193.2935097611062,437.1528436336514,F6,82
2,10,0,3.3000000000000003,1.95,11.9,3900.0,0.186,0.032,0.218,0.4610736848039867,182.56402901335105,F8,41
2,10,1,2.9000000000000004,1.95,11.5,3900.0,5.641,0.473,6.114,12.931213343539333,182.56402901335105,F6,41
2,10,2,34.0,3.95,11.2,7900.0,5.27,6.29,11.56,24.44959539602792,182.56402901335105,F8,41
2,10,3,3.0,3.95,8.7,7900.0,7.998,9.018,17.016000000000002,35.98912761754421,182.56402901335105,F0,41
2,10,4,6.2,7.95,4.9,7900.0,10.737,11.757,22.494,47.575190210921456,182.56402901335105,F3,41
2,10,5,0.2,1.95,10.3,1900.0,28.189,0.727,28.916,61.15782876051413,182.56402901335105,F0,41
2,11,0,9.6,0.45,12.6,400.0,0.538,0.439,0.977,2.0663715140068577,205.62828833806424,F4,21
2,11,1,2.0,1.95,12.4,3900.0,6.454,0.472,6.926,14.648607068589046,205.62828833806424,F2,21
2,11,2,0.3,0.45,17.0,400.0,5.78,6.8,12.58,26.606912636853913,205.62828833806424,F0,21
2,11,3,1.7000000000000002,1.95,7.1,3900.0,8.354,9.374,17.728,37.49501965231687,205.62828833806424,F5,21
2,11,4,0.1,1.95,13.2,1900.0,21.279,1.693,22.972,48.58616829044579,205.62828833806424,F3,21
2,11,5,0.5,0.4,12.3,400.0,34.0,2.04,36.04,76.22520917585175,205.62828833806424,F8,21
2,12,0,8.3,3.95,67.9,7900.0,0.74,0.295,1.035,2.1890424943675515,311.50391947385674,F6,48
2,12,1,2.1999999999999997,0.95,8.0,1900.0,7.221,0.623,7.844,16.59019258533244,311.50391947385674,F3,48
2,12,2,0.4,0.4,11.9,400.0,6.8,6.46,13.26,28.045124130737907,311.50391947385674,F8,48
2,12,3,0.8999999999999999,0.45,14.9,400.0,17.812,1.326,19.138,40.47719348522339,311.50391947385674,F0,48
2,12,4,0.4,1.95,6.2,7900.0,35.999,0.829,36.828,77.89184249523497,311.50391947385674,F2,48
2,12,5,0.7000000000000001,1.95,5.4,3900.0,67.749,1.428,69.17699999999999,146.31052428296047,311.50391947385674,F5,48
2,13,0,6.0,3.95,68.0,7900.0,0.821,0.218,1.039,2.1975025619786335,338.1869727192104,F3,5
2,13,1,0.5,1.95,16.7,3900.0,9.618,0.866,10.484,22.173837208646773,338.1869727192104,F4,5
2,13,2,0.8999999999999999,3.95,8.6,7900.0,7.548,8.568,16.116,34.08561240505068,338.1869727192104,F9,5
2,13,3,5.5,1.95,5.2,3900.0,21.068,0.613,21.681,45.855681468968974,338.1869727192104,F3,5
2,13,4,0.1,1.95,11.2,1900.0,35.806,1.759,37.565,79.45060995257688,338.1869727192104,F9,5
2,13,5,0.2,1.95,6.9,3900.0,70.571,2.442,73.013,154.42372912198846,338.1869727192104,F6,5
2,14,0,2.4,0.45,11.3,400.0,0.65,0.53,1.1800000000000002,2.495719945269286,493.1035007795444,F9,83
2,14,1,5.7,1.95,8.9,3900.0,9.979,0.56,10.539,22.290163138299153,493.1035007795444,F8,83
2,14,2,32.5,3.95,10.3,7900.0,7.548,8.568,16.116,34.08561240505068,493.1035007795444,F6,83
2,14,3,0.1,1.95,3.3000000000000003,5900.0,21.48,1.608,23.088,48.83151025116718,493.1035007795444,F7,83
2,14,4,0.2,1.95,10.7,1900.0,86.417,0.774,87.191,184.41043876946975,493.1035007795444,F3,83
2,14,5,0.6,0.4,13.4,400.0,93.843,1.187,95.03,200.99005627028833,493.1035007795444,F9,83
3,15,0,3.8,1.95,11.9,3900.0,0.168,0.052,0.22,0.46530371860952785,184.20316711299824,F4,32
3,15,1,2.7,1.95,11.3,3900.0,5.52,0.42,5.9399999999999995,12.563200402457252,184.20316711299824,F3,32
3,15,2,0.3,0.45,17.0,400.0,5.355,6.375,11.73,24.80914826949892,184.20316711299824,F6,32
3,15,3,23.5,1.95,29.9,3900.0,7.933,8.953,16.886,35.714175420184034,184.20316711299824,F1,32
