arrival_time,chain_id,func_id,cpu_usg,cpu_limit,mem_usg,mem_limit,func_delay,platform_delay,tot_delay,deadline,chain_deadline,func_type,homedge
0,0,0,3.8,1.95,11.9,3900.0,0.184,0.037,0.221,0.47227882607091626,190.68311027819811,F1,17
0,0,1,0.1,3.95,5.800000000000001,7900.0,5.1,0.51,5.609999999999999,11.988616354107872,190.68311027819811,F4,17
0,0,2,5.2,1.95,8.9,3900.0,10.86,0.713,11.573,24.73159662497156,190.68311027819811,F8,17
0,0,3,1.0,3.95,4.9,7900.0,8.364,9.384,17.748,37.92762264754128,190.68311027819811,F5,17
0,0,4,4.1000000000000005,1.95,5.2,3900.0,22.067,0.699,22.766,48.651130110092666,190.68311027819811,F7,17
0,0,5,0.1,1.95,11.2,1900.0,30.327,0.984,31.311,66.91186571541384,190.68311027819811,F6,17
0,1,0,8.9,3.95,68.10000000000001,7900.0,0.967,0.071,1.038,2.2182145767493715,212.6579662442037,F9,11
0,1,1,0.3,0.45,10.8,400.0,3.167,3.006,6.173,13.19175200604419,212.6579662442037,F4,11
0,1,2,3.2,1.95,12.4,3900.0,12.273,0.61,12.883,27.53107744919282,212.6579662442037,F7,11
0,1,3,1.6,3.95,8.7,7900.0,8.882,9.902,18.784,40.14156320776512,212.6579662442037,F8,11
0,1,4,3.0,7.95,3.9,7900.0,11.787,12.807,24.594,52.55758121442586,212.6579662442037,F2,11
0,1,5,0.5,0.4,12.2,400.0,34.0,2.04,36.04,77.01777779002634,212.6579662442037,F0,11
0,2,0,5.800000000000001,3.95,68.0,7900.0,1.034,0.005,1.039,2.2203515850121356,228.32437381852895,F3,14
0,2,1,0.2,0.45,32.1,400.0,4.505,3.315,7.82,16.711404614817038,228.32437381852895,F7,14
0,2,2,4.2,3.95,18.1,7900.0,6.222,7.242,13.464,28.7726792498589,228.32437381852895,F2,14
0,2,3,31.6,0.45,20.1,400.0,18.458,1.134,19.592,41.86826588407869,228.32437381852895,F0,14
0,2,4,4.3999999999999995,1.95,7.199999999999999,3900.0,12.336,13.356,25.692,54.904016286941086,228.32437381852895,F8,14
0,2,5,2.1999999999999997,15.95,1.9,31900.0,19.108,20.128,39.236,83.84765619782112,228.32437381852895,F0,14
0,3,0,0.1,1.95,7.9,1900.0,0.632,0.466,1.098,2.346435072515231,318.2325854495498,F1,15
0,3,1,34.9,3.95,11.3,7900.0,6.375,7.395,13.77,29.42660377826478,318.2325854495498,F0,15
0,3,2,0.1,1.95,13.2,1900.0,18.728,0.867,19.595,41.87467690886699,318.2325854495498,F5,15
0,3,3,4.1000000000000005,0.45,15.3,400.0,24.35,1.64,25.99,55.540844749244854,318.2325854495498,F0,15
0,3,4,0.6,1.95,6.2,7900.0,39.356,0.936,40.292,86.10433692330027,318.2325854495498,F4,15
0,3,5,4.0,1.95,11.6,1900.0,47.417,0.753,48.17,102.93968801735764,318.2325854495498,F4,15
0,4,0,6.6000000000000005,0.45,12.6,400.0,0.828,0.719,1.547,3.3059517824964137,528.8005576127699,F8,5
0,4,1,0.1,3.95,39.900000000000006,7900.0,9.18,6.411,15.591,33.31809582475862,528.8005576127699,F8,5
0,4,2,3.5000000000000004,1.95,3.3000000000000003,5900.0,19.979,0.652,20.631,44.08861746909083,528.8005576127699,F4,5
0,4,3,2.8000000000000003,1.95,10.8,1900.0,57.553,0.596,58.148999999999994,124.26489347148284,528.8005576127699,F7,5
0,4,4,1.0,1.95,5.800000000000001,3900.0,64.231,1.331,65.562,140.1065357233548,528.8005576127699,F5,5
0,4,5,0.1,1.95,6.9,3900.0,84.048,1.921,85.96900000000001,183.71646334158643,528.8005576127699,F0,5
1,5,0,3.9,1.95,11.9,3900.0,0.173,0.046,0.2189999999999999,0.46800480954538737,208.4651560326601,F1,1
1,5,1,0.3,3.95,55.2,7900.0,6.12,1.02,7.140000000000001,15.258238996137296,208.4651560326601,F8,1
1,5,2,5.1,1.95,14.499999999999998,3900.0,12.088,0.517,12.605,26.936989152144342,208.4651560326601,F1,1
1,5,3,12.1,3.95,8.7,7900.0,8.37,9.39,17.759999999999998,37.953266746694446,208.4651560326601,F4,1
1,5,4,0.4,1.95,13.900000000000002,1900.0,24.731,1.127,25.858,55.25875965855997,208.4651560326601,F2,1
1,5,5,1.9,1.95,10.4,1900.0,33.333,0.635,33.967999999999996,72.58989666957865,208.4651560326601,F2,1
1,6,0,14.7,0.45,12.6,400.0,0.561,0.467,1.028,2.196844494121728,223.19127997136906,F5,14
1,6,1,3.4000000000000004,0.95,8.3,1900.0,7.391,0.722,8.113,17.337548035806982,223.19127997136906,F4,14
1,6,2,0.4,0.45,16.900000000000002,400.0,6.12,7.14,13.26,28.336729564254977,223.19127997136906,F4,14
1,6,3,0.1,1.95,3.3000000000000003,5900.0,17.394,1.013,18.406999999999996,39.33591109270296,223.19127997136906,F5,14
1,6,4,0.1,1.95,13.2,1900.0,26.288,2.665,28.953,61.87280023181556,223.19127997136906,F8,14
1,6,5,0.3,0.4,12.2,400.0,33.405,1.275,34.68,74.11144655266686,223.19127997136906,F4,14
1,7,0,9.4,3.95,68.4,7900.0,0.739,0.296,1.035,2.2118035519610784,290.7677552565026,F3,16
1,7,1,0.1,3.95,5.800000000000001,7900.0,7.956,0.816,8.772,18.745836480968677,290.7677552565026,F9,16
1,7,2,47.4,3.95,23.7,7900.0,6.514,7.534,14.048,30.020692075313267,290.7677552565026,F4,16
1,7,3,38.1,0.45,20.200000000000003,400.0,18.554,0.96,19.514,41.701579239583076,290.7677552565026,F3,16
1,7,4,0.7000000000000001,1.95,6.2,7900.0,35.765,0.865,36.63,78.27861266505731,290.7677552565026,F7,16
1,7,5,0.1,1.95,11.2,1900.0,54.13,1.934,56.064,119.80923124361922,290.7677552565026,F5,16
1,8,0,6.2,3.95,67.80000000000001,7900.0,0.807,0.23,1.037,2.216077568486607,388.62136360848115,F3,11
1,8,1,4.0,1.95,11.6,3900.0,8.566,0.469,9.035,19.307869654075695,388.62136360848115,F2,11
1,8,2,54.3,3.95,11.9,7900.0,6.63,7.65,14.28,30.516477992274588,388.62136360848115,F4,11
1,8,3,4.5,1.95,3.3000000000000003,5900.0,19.624,0.549,20.173,43.10986768474476,388.62136360848115,F5,11
1,8,4,0.8,1.95,5.5,3900.0,63.645,1.229,64.87400000000001,138.63627403857296,388.62136360848115,F1,11
1,8,5,3.0,1.95,11.0,1900.0,71.888,0.566,72.45400000000001,154.83479667032657,388.62136360848115,F7,11
