arrival_time,chain_id,func_id,cpu_usg,cpu_limit,mem_usg,mem_limit,func_delay,platform_delay,tot_delay,deadline,chain_deadline,func_type,homedge
0,0,0,3.8,1.95,11.9,3900.0,0.184,0.037,0.221,0.30205881899507314,121.95658986475738,F1,17
0,0,1,0.1,3.95,5.800000000000001,7900.0,5.1,0.51,5.609999999999999,7.667646943721087,121.95658986475738,F4,17
0,0,2,5.2,1.95,8.9,3900.0,10.86,0.713,11.573,15.817767928642452,121.95658986475738,F8,17
0,0,3,1.0,3.95,4.9,7900.0,8.364,9.384,17.748,24.25764669468126,121.95658986475738,F5,17
0,0,4,4.1000000000000005,1.95,5.2,3900.0,22.067,0.699,22.766,31.11615870245174,121.95658986475738,F7,17
0,0,5,0.1,1.95,11.2,1900.0,30.327,0.984,31.311,42.79531077626577,121.95658986475738,F6,17
0,1,0,8.9,3.95,68.10000000000001,7900.0,0.967,0.071,1.038,1.4187197018863618,136.0112090309399,F9,11
0,1,1,0.3,0.45,10.8,400.0,3.167,3.006,6.173,8.437145202066002,136.0112090309399,F4,11
0,1,2,3.2,1.95,12.4,3900.0,12.273,0.61,12.883,17.60825233083044,136.0112090309399,F7,11
0,1,3,1.6,3.95,8.7,7900.0,8.882,9.902,18.784,25.673632832594812,136.0112090309399,F8,11
0,1,4,3.0,7.95,3.9,7900.0,11.787,12.807,24.594,33.614636173596516,136.0112090309399,F2,11
0,1,5,0.5,0.4,12.2,400.0,34.0,2.04,36.04,49.25882278996578,136.0112090309399,F0,11
0,2,0,5.800000000000001,3.95,68.0,7900.0,1.034,0.005,1.039,1.4200864838727647,146.03108777326062,F3,14
0,2,1,0.2,0.45,32.1,400.0,4.505,3.315,7.82,10.688235133671819,146.03108777326062,F7,14
0,2,2,4.2,3.95,18.1,7900.0,6.222,7.242,13.464,18.40235266493061,146.03108777326062,F2,14
0,2,3,31.6,0.45,20.1,400.0,18.458,1.134,19.592,26.777992677608474,146.03108777326062,F0,14
0,2,4,4.3999999999999995,1.95,7.199999999999999,3900.0,12.336,13.356,25.692,35.11536279466706,146.03108777326062,F8,14
0,2,5,2.1999999999999997,15.95,1.9,31900.0,19.108,20.128,39.236,53.627058018509906,146.03108777326062,F0,14
0,3,0,0.1,1.95,7.9,1900.0,0.632,0.466,1.098,1.5007266210705446,203.53433950520957,F1,15
0,3,1,34.9,3.95,11.3,7900.0,6.375,7.395,13.77,18.82058795276994,203.53433950520957,F0,15
0,3,2,0.1,1.95,13.2,1900.0,18.728,0.867,19.595,26.782093023567683,203.53433950520957,F5,15
0,3,3,4.1000000000000005,0.45,15.3,400.0,24.35,1.64,25.99,35.52266382661516,203.53433950520957,F0,15
0,3,4,0.6,1.95,6.2,7900.0,39.356,0.936,40.292,55.07037979615153,203.53433950520957,F4,15
0,3,5,4.0,1.95,11.6,1900.0,47.417,0.753,48.17,65.83788828503472,203.53433950520957,F4,15
0,4,0,6.6000000000000005,0.45,12.6,400.0,0.828,0.719,1.547,2.114411732965512,338.2088357534473,F8,5
0,4,1,0.1,3.95,39.900000000000006,7900.0,9.18,6.411,15.591,21.309497950009888,338.2088357534473,F8,5
0,4,2,3.5000000000000004,1.95,3.3000000000000003,5900.0,19.979,0.652,20.631,28.198079161481242,338.2088357534473,F4,5
0,4,3,2.8000000000000003,1.95,10.8,1900.0,57.553,0.596,58.148999999999994,79.47700572735071,338.2088357534473,F7,5
0,4,4,1.0,1.95,5.800000000000001,3900.0,64.231,1.331,65.562,89.6089605925565,338.2088357534473,F5,5
0,4,5,0.1,1.95,6.9,3900.0,84.048,1.921,85.96900000000001,117.50088058908347,338.2088357534473,F0,5
1,5,0,3.9,1.95,11.9,3900.0,0.173,0.046,0.2189999999999999,0.2993252550222669,133.32958277361712,F1,1
1,5,1,0.3,3.95,55.2,7900.0,6.12,1.02,7.140000000000001,9.758823382917749,133.32958277361712,F8,1
1,5,2,5.1,1.95,14.499999999999998,3900.0,12.088,0.517,12.605,17.228286938610395,133.32958277361712,F1,1
1,5,3,12.1,3.95,8.7,7900.0,8.37,9.39,17.759999999999998,24.274048078518092,133.32958277361712,F4,1
1,5,4,0.4,1.95,13.900000000000002,1900.0,24.731,1.127,25.858,35.34224860440996,133.32958277361712,F2,1
1,5,5,1.9,1.95,10.4,1900.0,33.333,0.635,33.967999999999996,46.42685051413866,133.32958277361712,F2,1
1,6,0,14.7,0.45,12.6,400.0,0.561,0.467,1.028,1.4050518820223312,142.74807744192051,F5,14
1,6,1,3.4000000000000004,0.95,8.3,1900.0,7.391,0.722,8.113,11.088702255687911,142.74807744192051,F4,14
1,6,2,0.4,0.45,16.900000000000002,400.0,6.12,7.14,13.26,18.123529139704388,142.74807744192051,F4,14
1,6,3,0.1,1.95,3.3000000000000003,5900.0,17.394,1.013,18.406999999999996,25.158356023720863,142.74807744192051,F5,14
1,6,4,0.1,1.95,13.2,1900.0,26.288,2.665,28.953,39.57243885232739,142.74807744192051,F8,14
1,6,5,0.3,0.4,12.2,400.0,33.405,1.275,34.68,47.399999288457636,142.74807744192051,F4,14
1,7,0,9.4,3.95,68.4,7900.0,0.739,0.296,1.035,1.4146193559271525,185.96845741595763,F3,16
1,7,1,0.1,3.95,5.800000000000001,7900.0,7.956,0.816,8.772,11.989411584727518,185.96845741595763,F9,16
1,7,2,47.4,3.95,23.7,7900.0,6.514,7.534,14.048,19.200553344989988,185.96845741595763,F4,16
1,7,3,38.1,0.45,20.200000000000003,400.0,18.554,0.96,19.514,26.67138368266904,185.96845741595763,F3,16
1,7,4,0.7000000000000001,1.95,6.2,7900.0,35.765,0.865,36.63,50.065224161943576,185.96845741595763,F7,16
1,7,5,0.1,1.95,11.2,1900.0,54.13,1.934,56.064,76.62726528570036,185.96845741595763,F5,16
1,8,0,6.2,3.95,67.80000000000001,7900.0,0.807,0.23,1.037,1.4173529198999586,248.55340457335313,F3,11
1,8,1,4.0,1.95,11.6,3900.0,8.566,0.469,9.035,12.34887524715152,248.55340457335313,F2,11
1,8,2,54.3,3.95,11.9,7900.0,6.63,7.65,14.28,19.517646765835494,248.55340457335313,F4,11
1,8,3,4.5,1.95,3.3000000000000003,5900.0,19.624,0.549,20.173,27.572093011708642,248.55340457335313,F5,11
1,8,4,0.8,1.95,5.5,3900.0,63.645,1.229,64.87400000000001,88.66861458591121,248.55340457335313,F1,11
1,8,5,3.0,1.95,11.0,1900.0,71.888,0.566,72.45400000000001,99.0288220428463,248.55340457335313,F7,11
1,9,0,2.4,0.45,11.2,400.0,0.67,0.557,1.227,1.6770414973165375,282.50016876964554,F7,14
1,9,1,6.3,15.95,5.8999999999999995,31900.0,4.59,5.61,10.2,13.941176261311067,282.50016876964554,F8,14
1,9,2,14.4,1.95,30.8,3900.0,7.529,8.549,16.078,21.97512077738817,282.50016876964554,F9,14
1,9,3,3.1,1.95,5.1,3900.0,21.372,0.607,21.979,30.040501279152547,282.50016876964554,F9,14
1,9,4,0.2,1.95,6.9,3900.0,63.85,1.965,65.815,89.95475643511647,282.50016876964554,F0,14
1,9,5,0.6,0.4,13.5,400.0,90.325,1.066,91.391,124.91157251936077,282.50016876964554,F6,14
2,10,0,3.3000000000000003,1.95,11.9,3900.0,0.186,0.032,0.218,0.29795847303586404,117.97788750233812,F8,3
2,10,1,2.9000000000000004,1.95,11.5,3900.0,5.641,0.473,6.114,8.356505064868223,117.97788750233812,F6,3
2,10,2,34.0,3.95,11.2,7900.0,5.27,6.29,11.56,15.799999762819212,117.97788750233812,F8,3
2,10,3,3.0,3.95,8.7,7900.0,7.998,9.018,17.016000000000002,23.257162280634233,117.97788750233812,F0,3
2,10,4,6.2,7.95,4.9,7900.0,10.737,11.757,22.494,30.744394002150116,117.97788750233812,F3,3
2,10,5,0.2,1.95,10.3,1900.0,28.189,0.727,28.916,39.52186791883047,117.97788750233812,F0,3
2,11,0,9.6,0.45,12.6,400.0,0.538,0.439,0.977,1.3353460007157758,132.88264506406335,F4,8
2,11,1,2.0,1.95,12.4,3900.0,6.454,0.472,6.926,9.466332037827497,132.88264506406335,F2,8
2,11,2,0.3,0.45,17.0,400.0,5.78,6.8,12.58,17.194117388950318,132.88264506406335,F0,8
2,11,3,1.7000000000000002,1.95,7.1,3900.0,8.354,9.374,17.728,24.2303110549532,132.88264506406335,F5,8
2,11,4,0.1,1.95,13.2,1900.0,21.279,1.693,22.972,31.39771579165077,132.88264506406335,F3,8
2,11,5,0.5,0.4,12.3,400.0,34.0,2.04,36.04,49.25882278996578,132.88264506406335,F8,8
2,12,0,8.3,3.95,67.9,7900.0,0.74,0.295,1.035,1.4146193559271525,201.30238452141342,F6,12
2,12,1,2.1999999999999997,0.95,8.0,1900.0,7.221,0.623,7.844,10.721037901345493,201.30238452141342,F3,12
2,12,2,0.4,0.4,11.9,400.0,6.8,6.46,13.26,18.123529139704388,201.30238452141342,F8,12
2,12,3,0.8999999999999999,0.45,14.9,400.0,17.812,1.326,19.138,26.157473655781494,201.30238452141342,F0,12
2,12,4,0.4,1.95,6.2,7900.0,35.999,0.829,36.828,50.33584699525138,201.30238452141342,F2,12
2,12,5,0.7000000000000001,1.95,5.4,3900.0,67.749,1.428,69.17699999999999,94.5498774734035,201.30238452141342,F5,12
2,13,0,6.0,3.95,68.0,7900.0,0.821,0.218,1.039,1.4200864838727647,218.54570606187423,F3,12
2,13,1,0.5,1.95,16.7,3900.0,9.618,0.866,10.484,14.329342345449534,218.54570606187423,F4,12
2,13,2,0.8999999999999999,3.95,8.6,7900.0,7.548,8.568,16.116,22.027058492871486,218.54570606187423,F9,12
2,13,3,5.5,1.95,5.2,3900.0,21.068,0.613,21.681,29.63320024720444,218.54570606187423,F3,12
2,13,4,0.1,1.95,11.2,1900.0,35.806,1.759,37.565,51.343165319230415,218.54570606187423,F9,12
2,13,5,0.2,1.95,6.9,3900.0,70.571,2.442,73.013,99.7928531732456,218.54570606187423,F6,12
2,14,0,2.4,0.45,11.3,400.0,0.65,0.53,1.1800000000000002,1.6128027439555945,318.65701943795176,F9,17
2,14,1,5.7,1.95,8.9,3900.0,9.979,0.56,10.539,14.4045153547017,318.65701943795176,F8,17
2,14,2,32.5,3.95,10.3,7900.0,7.548,8.568,16.116,22.027058492871486,318.65701943795176,F6,17
2,14,3,0.1,1.95,3.3000000000000003,5900.0,21.48,1.608,23.088,31.556262502073526,318.65701943795176,F7,17
2,14,4,0.2,1.95,10.7,1900.0,86.417,0.774,87.191,119.17108817646798,318.65701943795176,F3,17
2,14,5,0.6,0.4,13.4,400.0,93.843,1.187,95.03,129.88529216788146,318.65701943795176,F9,17
3,15,0,3.8,1.95,11.9,3900.0,0.168,0.052,0.22,0.3006920370086701,119.03714354180048,F4,2
3,15,1,2.7,1.95,11.3,3900.0,5.52,0.42,5.9399999999999995,8.118684999234093,119.03714354180048,F3,2
3,15,2,0.3,0.45,17.0,400.0,5.355,6.375,11.73,16.03235270050773,119.03714354180048,F6,2
3,15,3,23.5,1.95,29.9,3900.0,7.933,8.953,16.886,23.07948062240183,119.03714354180048,F1,2
3,15,4,3.9,1.95,5.2,3900.0,21.983,0.556,22.539,30.805899191538256,119.03714354180048,F4,2
3,15,5,0.2,1.95,10.4,1900.0,28.939,0.839,29.778,40.7000339911099,119.03714354180048,F0,2
3,16,0,7.7,0.45,12.3,400.0,0.524,0.426,0.95,1.2984428870828937,132.79107067097434,F7,0
3,16,1,4.0,1.95,12.4,3900.0,6.402,0.471,6.873,9.393892592548134,132.79107067097434,F2,0
3,16,2,1.0,1.95,7.1,3900.0,5.756,6.776,12.532,17.128511853602973,132.79107067097434,F2,0
